"","male","male_p","age","subject","top_1","top_2","bottom_1","bottom_2","d"
"8317",1,1,31,333,120,0,140,140,1
"8318",1,1,31,333,120,120,140,40,0
"8319",1,1,31,333,140,140,120,80,0
"8320",1,1,31,333,80,80,140,40,1
"8321",1,1,31,333,120,120,140,80,1
"8322",1,1,31,333,100,20,100,100,1
"8323",1,1,31,333,120,0,140,100,1
"8324",1,1,31,333,160,80,140,160,1
"8325",1,1,31,333,200,0,180,20,0
"8326",1,0,36,334,140,140,120,180,0
"8327",1,0,36,334,140,0,120,140,1
"8328",1,0,36,334,140,120,80,80,0
"8329",1,0,36,334,140,100,100,40,0
"8330",1,0,36,334,100,140,100,200,1
"8331",1,0,36,334,80,0,140,100,1
"8332",1,0,36,334,160,40,120,80,1
"8333",1,0,36,334,120,40,140,100,1
"8334",1,0,36,334,140,160,160,120,0
"8335",1,0,36,334,100,100,200,0,0
"8336",1,0,36,334,100,200,100,100,0
"8337",1,0,36,334,80,40,140,100,1
"8338",1,0,36,334,140,20,120,100,1
"8339",1,0,36,334,120,80,100,100,1
"8340",1,0,36,334,100,140,100,60,0
"8341",1,0,36,334,160,0,100,100,1
"8342",1,0,36,334,120,0,140,140,1
"8343",1,0,36,334,120,120,140,40,0
"8344",1,0,36,334,140,140,120,80,0
"8345",1,0,36,334,80,80,140,40,0
"8346",1,0,36,334,120,120,140,80,0
"8347",1,0,36,334,100,20,100,100,1
"8348",1,0,36,334,120,0,140,100,1
"8349",1,0,36,334,160,80,140,160,1
"8350",1,0,36,334,200,0,180,20,1
"8351",0,1,43,335,140,140,120,180,0
"8352",0,1,43,335,140,0,120,140,1
"8353",0,1,43,335,140,120,80,80,0
"8354",0,1,43,335,140,100,100,40,0
"8355",0,1,43,335,100,140,100,200,0
"8356",0,1,43,335,80,0,140,100,1
"8357",0,1,43,335,160,40,120,80,1
"8358",0,1,43,335,120,40,140,100,1
"8359",0,1,43,335,140,160,160,120,0
"8360",0,1,43,335,100,100,200,0,0
"8361",0,1,43,335,100,200,100,100,0
"8362",0,1,43,335,80,40,140,100,1
"8363",0,1,43,335,140,20,120,100,1
"8364",0,1,43,335,120,80,100,100,1
"8365",0,1,43,335,100,140,100,60,0
"8366",0,1,43,335,160,0,100,100,1
"8367",0,1,43,335,120,0,140,140,1
"8368",0,1,43,335,120,120,140,40,0
"8369",0,1,43,335,140,140,120,80,0
"8370",0,1,43,335,80,80,140,40,0
"8371",0,1,43,335,120,120,140,80,0
"8372",0,1,43,335,100,20,100,100,1
"8373",0,1,43,335,120,0,140,100,1
"8374",0,1,43,335,160,80,140,160,1
"8375",0,1,43,335,200,0,180,20,1
"8376",1,0,50,336,140,140,120,180,1
"8377",1,0,50,336,140,0,120,140,1
"8378",1,0,50,336,140,120,80,80,0
"8379",1,0,50,336,140,100,100,40,0
"8380",1,0,50,336,100,140,100,200,1
"8381",1,0,50,336,80,0,140,100,1
"8382",1,0,50,336,160,40,120,80,1
"8383",1,0,50,336,120,40,140,100,1
"8384",1,0,50,336,140,160,160,120,0
"8385",1,0,50,336,100,100,200,0,0
"8386",1,0,50,336,100,200,100,100,0
"8387",1,0,50,336,80,40,140,100,1
"8388",1,0,50,336,140,20,120,100,1
"8389",1,0,50,336,120,80,100,100,1
"8390",1,0,50,336,100,140,100,60,0
"8391",1,0,50,336,160,0,100,100,1
"8392",1,0,50,336,120,0,140,140,1
"8393",1,0,50,336,120,120,140,40,0
"8394",1,0,50,336,140,140,120,80,0
"8395",1,0,50,336,80,80,140,40,0
"8396",1,0,50,336,120,120,140,80,0
"8397",1,0,50,336,100,20,100,100,1
"8398",1,0,50,336,120,0,140,100,1
"8399",1,0,50,336,160,80,140,160,1
"8400",1,0,50,336,200,0,180,20,1
"8401",0,0,35,337,140,140,120,180,0
"8402",0,0,35,337,140,0,120,140,1
"8403",0,0,35,337,140,120,80,80,0
"8404",0,0,35,337,140,100,100,40,0
"8405",0,0,35,337,100,140,100,200,0
"8406",0,0,35,337,80,0,140,100,1
"8407",0,0,35,337,160,40,120,80,1
"8408",0,0,35,337,120,40,140,100,1
"8409",0,0,35,337,140,160,160,120,1
"8410",0,0,35,337,100,100,200,0,0
"8411",0,0,35,337,100,200,100,100,1
"8412",0,0,35,337,80,40,140,100,1
"8413",0,0,35,337,140,20,120,100,1
"8414",0,0,35,337,120,80,100,100,1
"8415",0,0,35,337,100,140,100,60,0
"8416",0,0,35,337,160,0,100,100,1
"8417",0,0,35,337,120,0,140,140,1
"8418",0,0,35,337,120,120,140,40,0
"8419",0,0,35,337,140,140,120,80,0
"8420",0,0,35,337,80,80,140,40,0
"8421",0,0,35,337,120,120,140,80,0
"8422",0,0,35,337,100,20,100,100,1
"8423",0,0,35,337,120,0,140,100,1
"8424",0,0,35,337,160,80,140,160,1
"8425",0,0,35,337,200,0,180,20,0
"8426",1,0,31,338,140,140,120,180,0
"8427",1,0,31,338,140,0,120,140,1
"8428",1,0,31,338,140,120,80,80,0
"8429",1,0,31,338,140,100,100,40,0
"8430",1,0,31,338,100,140,100,200,1
"8431",1,0,31,338,80,0,140,100,1
"8432",1,0,31,338,160,40,120,80,1
"8433",1,0,31,338,120,40,140,100,1
"8434",1,0,31,338,140,160,160,120,0
"8435",1,0,31,338,100,100,200,0,0
"8436",1,0,31,338,100,200,100,100,0
"8437",1,0,31,338,80,40,140,100,1
"8438",1,0,31,338,140,20,120,100,1
"8439",1,0,31,338,120,80,100,100,1
"8440",1,0,31,338,100,140,100,60,0
"8441",1,0,31,338,160,0,100,100,1
"8442",1,0,31,338,120,0,140,140,1
"8443",1,0,31,338,120,120,140,40,0
"8444",1,0,31,338,140,140,120,80,0
"8445",1,0,31,338,80,80,140,40,0
"8446",1,0,31,338,120,120,140,80,0
"8447",1,0,31,338,100,20,100,100,1
"8448",1,0,31,338,120,0,140,100,1
"8449",1,0,31,338,160,80,140,160,1
"8450",1,0,31,338,200,0,180,20,0
"8451",0,1,22,339,140,140,120,180,0
"8452",0,1,22,339,140,0,120,140,1
"8453",0,1,22,339,140,120,80,80,0
"8454",0,1,22,339,140,100,100,40,0
"8455",0,1,22,339,100,140,100,200,0
"8456",0,1,22,339,80,0,140,100,1
"8457",0,1,22,339,160,40,120,80,1
"8458",0,1,22,339,120,40,140,100,1
"8459",0,1,22,339,140,160,160,120,0
"8460",0,1,22,339,100,100,200,0,0
"8461",0,1,22,339,100,200,100,100,1
"8462",0,1,22,339,80,40,140,100,1
"8463",0,1,22,339,140,20,120,100,1
"8464",0,1,22,339,120,80,100,100,1
"8465",0,1,22,339,100,140,100,60,0
"8466",0,1,22,339,160,0,100,100,1
"8467",0,1,22,339,120,0,140,140,1
"8468",0,1,22,339,120,120,140,40,0
"8469",0,1,22,339,140,140,120,80,0
"8470",0,1,22,339,80,80,140,40,0
"8471",0,1,22,339,120,120,140,80,0
"8472",0,1,22,339,100,20,100,100,1
"8473",0,1,22,339,120,0,140,100,1
"8474",0,1,22,339,160,80,140,160,1
"8475",0,1,22,339,200,0,180,20,1
"8476",0,0,44,340,140,140,120,180,0
"8477",0,0,44,340,140,0,120,140,1
"8478",0,0,44,340,140,120,80,80,0
"8479",0,0,44,340,140,100,100,40,0
"8480",0,0,44,340,100,140,100,200,0
"8481",0,0,44,340,80,0,140,100,1
"8482",0,0,44,340,160,40,120,80,1
"8483",0,0,44,340,120,40,140,100,1
"8484",0,0,44,340,140,160,160,120,0
"8485",0,0,44,340,100,100,200,0,0
"8486",0,0,44,340,100,200,100,100,1
"8487",0,0,44,340,80,40,140,100,1
"8488",0,0,44,340,140,20,120,100,1
"8489",0,0,44,340,120,80,100,100,1
"8490",0,0,44,340,100,140,100,60,0
"8491",0,0,44,340,160,0,100,100,1
"8492",0,0,44,340,120,0,140,140,1
"8493",0,0,44,340,120,120,140,40,0
"8494",0,0,44,340,140,140,120,80,0
"8495",0,0,44,340,80,80,140,40,0
"8496",0,0,44,340,120,120,140,80,0
"8497",0,0,44,340,100,20,100,100,1
"8498",0,0,44,340,120,0,140,100,1
"8499",0,0,44,340,160,80,140,160,1
"8500",0,0,44,340,200,0,180,20,1
"8501",1,1,20,341,140,140,120,180,0
"8502",1,1,20,341,140,0,120,140,1
"8503",1,1,20,341,140,120,80,80,0
"8504",1,1,20,341,140,100,100,40,0
"8505",1,1,20,341,100,140,100,200,0
"8506",1,1,20,341,80,0,140,100,1
"8507",1,1,20,341,160,40,120,80,0
"8508",1,1,20,341,120,40,140,100,1
"8509",1,1,20,341,140,160,160,120,1
"8510",1,1,20,341,100,100,200,0,1
"8511",1,1,20,341,100,200,100,100,1
"8512",1,1,20,341,80,40,140,100,1
"8513",1,1,20,341,140,20,120,100,1
"8514",1,1,20,341,120,80,100,100,0
"8515",1,1,20,341,100,140,100,60,1
"8516",1,1,20,341,160,0,100,100,0
"8517",1,1,20,341,120,0,140,140,1
"8518",1,1,20,341,120,120,140,40,1
"8519",1,1,20,341,140,140,120,80,0
"8520",1,1,20,341,80,80,140,40,1
"8521",1,1,20,341,120,120,140,80,1
"8522",1,1,20,341,100,20,100,100,1
"8523",1,1,20,341,120,0,140,100,1
"8524",1,1,20,341,160,80,140,160,0
"8525",1,1,20,341,200,0,180,20,0
"8526",0,1,45,342,140,140,120,180,0
"8527",0,1,45,342,140,0,120,140,1
"8528",0,1,45,342,140,120,80,80,0
"8529",0,1,45,342,140,100,100,40,0
"8530",0,1,45,342,100,140,100,200,1
"8531",0,1,45,342,80,0,140,100,1
"8532",0,1,45,342,160,40,120,80,1
"8533",0,1,45,342,120,40,140,100,1
"8534",0,1,45,342,140,160,160,120,0
"8535",0,1,45,342,100,100,200,0,0
"8536",0,1,45,342,100,200,100,100,0
"8537",0,1,45,342,80,40,140,100,1
"8538",0,1,45,342,140,20,120,100,1
"8539",0,1,45,342,120,80,100,100,1
"8540",0,1,45,342,100,140,100,60,0
"8541",0,1,45,342,160,0,100,100,1
"8542",0,1,45,342,120,0,140,140,1
"8543",0,1,45,342,120,120,140,40,0
"8544",0,1,45,342,140,140,120,80,0
"8545",0,1,45,342,80,80,140,40,0
"8546",0,1,45,342,120,120,140,80,0
"8547",0,1,45,342,100,20,100,100,1
"8548",0,1,45,342,120,0,140,100,1
"8549",0,1,45,342,160,80,140,160,1
"8550",0,1,45,342,200,0,180,20,1
"8551",0,0,45,343,140,140,120,180,0
"8552",0,0,45,343,140,0,120,140,1
"8553",0,0,45,343,140,120,80,80,0
"8554",0,0,45,343,140,100,100,40,0
"8555",0,0,45,343,100,140,100,200,0
"8556",0,0,45,343,80,0,140,100,1
"8557",0,0,45,343,160,40,120,80,1
"8558",0,0,45,343,120,40,140,100,1
"8559",0,0,45,343,140,160,160,120,0
"8560",0,0,45,343,100,100,200,0,0
"8561",0,0,45,343,100,200,100,100,1
"8562",0,0,45,343,80,40,140,100,1
"8563",0,0,45,343,140,20,120,100,1
"8564",0,0,45,343,120,80,100,100,1
"8565",0,0,45,343,100,140,100,60,0
"8566",0,0,45,343,160,0,100,100,1
"8567",0,0,45,343,120,0,140,140,1
"8568",0,0,45,343,120,120,140,40,0
"8569",0,0,45,343,140,140,120,80,0
"8570",0,0,45,343,80,80,140,40,0
"8571",0,0,45,343,120,120,140,80,0
"8572",0,0,45,343,100,20,100,100,1
"8573",0,0,45,343,120,0,140,100,1
"8574",0,0,45,343,160,80,140,160,1
"8575",0,0,45,343,200,0,180,20,1
"8576",0,0,36,344,140,140,120,180,0
"8577",0,0,36,344,140,0,120,140,1
"8578",0,0,36,344,140,120,80,80,0
"8579",0,0,36,344,140,100,100,40,0
"8580",0,0,36,344,100,140,100,200,0
"8581",0,0,36,344,80,0,140,100,1
"8582",0,0,36,344,160,40,120,80,1
"8583",0,0,36,344,120,40,140,100,1
"8584",0,0,36,344,140,160,160,120,1
"8585",0,0,36,344,100,100,200,0,0
"8586",0,0,36,344,100,200,100,100,1
"8587",0,0,36,344,80,40,140,100,1
"8588",0,0,36,344,140,20,120,100,1
"8589",0,0,36,344,120,80,100,100,1
"8590",0,0,36,344,100,140,100,60,0
"8591",0,0,36,344,160,0,100,100,1
"8592",0,0,36,344,120,0,140,140,1
"8593",0,0,36,344,120,120,140,40,0
"8594",0,0,36,344,140,140,120,80,0
"8595",0,0,36,344,80,80,140,40,0
"8596",0,0,36,344,120,120,140,80,0
"8597",0,0,36,344,100,20,100,100,1
"8598",0,0,36,344,120,0,140,100,1
"8599",0,0,36,344,160,80,140,160,1
"8600",0,0,36,344,200,0,180,20,0
"8601",0,0,24,345,140,140,120,180,0
"8602",0,0,24,345,140,0,120,140,1
"8603",0,0,24,345,140,120,80,80,0
"8604",0,0,24,345,140,100,100,40,0
"8605",0,0,24,345,100,140,100,200,0
"8606",0,0,24,345,80,0,140,100,1
"8607",0,0,24,345,160,40,120,80,1
"8608",0,0,24,345,120,40,140,100,1
"8609",0,0,24,345,140,160,160,120,1
"8610",0,0,24,345,100,100,200,0,0
"8611",0,0,24,345,100,200,100,100,1
"8612",0,0,24,345,80,40,140,100,1
"8613",0,0,24,345,140,20,120,100,1
"8614",0,0,24,345,120,80,100,100,1
"8615",0,0,24,345,100,140,100,60,0
"8616",0,0,24,345,160,0,100,100,1
"8617",0,0,24,345,120,0,140,140,1
"8618",0,0,24,345,120,120,140,40,0
"8619",0,0,24,345,140,140,120,80,0
"8620",0,0,24,345,80,80,140,40,1
"8621",0,0,24,345,120,120,140,80,0
"8622",0,0,24,345,100,20,100,100,1
"8623",0,0,24,345,120,0,140,100,1
"8624",0,0,24,345,160,80,140,160,1
"8625",0,0,24,345,200,0,180,20,1
"8626",1,1,42,346,140,140,120,180,0
"8627",1,1,42,346,140,0,120,140,1
"8628",1,1,42,346,140,120,80,80,0
"8629",1,1,42,346,140,100,100,40,0
"8630",1,1,42,346,100,140,100,200,1
"8631",1,1,42,346,80,0,140,100,1
"8632",1,1,42,346,160,40,120,80,0
"8633",1,1,42,346,120,40,140,100,1
"8634",1,1,42,346,140,160,160,120,1
"8635",1,1,42,346,100,100,200,0,1
"8636",1,1,42,346,100,200,100,100,0
"8637",1,1,42,346,80,40,140,100,1
"8638",1,1,42,346,140,20,120,100,1
"8639",1,1,42,346,120,80,100,100,0
"8640",1,1,42,346,100,140,100,60,0
"8641",1,1,42,346,160,0,100,100,1
"8642",1,1,42,346,120,0,140,140,1
"8643",1,1,42,346,120,120,140,40,0
"8644",1,1,42,346,140,140,120,80,0
"8645",1,1,42,346,80,80,140,40,1
"8646",1,1,42,346,120,120,140,80,1
"8647",1,1,42,346,100,20,100,100,1
"8648",1,1,42,346,120,0,140,100,1
"8649",1,1,42,346,160,80,140,160,1
"8650",1,1,42,346,200,0,180,20,0
"8651",0,1,39,347,140,140,120,180,0
"8652",0,1,39,347,140,0,120,140,1
"8653",0,1,39,347,140,120,80,80,0
"8654",0,1,39,347,140,100,100,40,0
"8655",0,1,39,347,100,140,100,200,1
"8656",0,1,39,347,80,0,140,100,1
"8657",0,1,39,347,160,40,120,80,1
"8658",0,1,39,347,120,40,140,100,1
"8659",0,1,39,347,140,160,160,120,0
"8660",0,1,39,347,100,100,200,0,0
"8661",0,1,39,347,100,200,100,100,1
"8662",0,1,39,347,80,40,140,100,1
"8663",0,1,39,347,140,20,120,100,1
"8664",0,1,39,347,120,80,100,100,1
"8665",0,1,39,347,100,140,100,60,0
"8666",0,1,39,347,160,0,100,100,1
"8667",0,1,39,347,120,0,140,140,1
"8668",0,1,39,347,120,120,140,40,0
"8669",0,1,39,347,140,140,120,80,0
"8670",0,1,39,347,80,80,140,40,0
"8671",0,1,39,347,120,120,140,80,0
"8672",0,1,39,347,100,20,100,100,1
"8673",0,1,39,347,120,0,140,100,1
"8674",0,1,39,347,160,80,140,160,1
"8675",0,1,39,347,200,0,180,20,1
"8676",0,0,31,348,140,140,120,180,0
"8677",0,0,31,348,140,0,120,140,1
"8678",0,0,31,348,140,120,80,80,0
"8679",0,0,31,348,140,100,100,40,0
"8680",0,0,31,348,100,140,100,200,0
"8681",0,0,31,348,80,0,140,100,1
"8682",0,0,31,348,160,40,120,80,1
"8683",0,0,31,348,120,40,140,100,1
"8684",0,0,31,348,140,160,160,120,0
"8685",0,0,31,348,100,100,200,0,0
"8686",0,0,31,348,100,200,100,100,1
"8687",0,0,31,348,80,40,140,100,1
"8688",0,0,31,348,140,20,120,100,1
"8689",0,0,31,348,120,80,100,100,1
"8690",0,0,31,348,100,140,100,60,0
"8691",0,0,31,348,160,0,100,100,1
"8692",0,0,31,348,120,0,140,140,1
"8693",0,0,31,348,120,120,140,40,0
"8694",0,0,31,348,140,140,120,80,0
"8695",0,0,31,348,80,80,140,40,0
"8696",0,0,31,348,120,120,140,80,0
"8697",0,0,31,348,100,20,100,100,1
"8698",0,0,31,348,120,0,140,100,1
"8699",0,0,31,348,160,80,140,160,1
"8700",0,0,31,348,200,0,180,20,1
"8701",1,0,26,349,140,140,120,180,0
"8702",1,0,26,349,140,0,120,140,1
"8703",1,0,26,349,140,120,80,80,0
"8704",1,0,26,349,140,100,100,40,0
"8705",1,0,26,349,100,140,100,200,1
"8706",1,0,26,349,80,0,140,100,1
"8707",1,0,26,349,160,40,120,80,0
"8708",1,0,26,349,120,40,140,100,1
"8709",1,0,26,349,140,160,160,120,0
"8710",1,0,26,349,100,100,200,0,0
"8711",1,0,26,349,100,200,100,100,0
"8712",1,0,26,349,80,40,140,100,1
"8713",1,0,26,349,140,20,120,100,1
"8714",1,0,26,349,120,80,100,100,0
"8715",1,0,26,349,100,140,100,60,0
"8716",1,0,26,349,160,0,100,100,1
"8717",1,0,26,349,120,0,140,140,1
"8718",1,0,26,349,120,120,140,40,0
"8719",1,0,26,349,140,140,120,80,0
"8720",1,0,26,349,80,80,140,40,1
"8721",1,0,26,349,120,120,140,80,0
"8722",1,0,26,349,100,20,100,100,1
"8723",1,0,26,349,120,0,140,100,1
"8724",1,0,26,349,160,80,140,160,1
"8725",1,0,26,349,200,0,180,20,1
"8726",1,1,30,350,140,140,120,180,0
"8727",1,1,30,350,140,0,120,140,1
"8728",1,1,30,350,140,120,80,80,0
"8729",1,1,30,350,140,100,100,40,0
"8730",1,1,30,350,100,140,100,200,0
"8731",1,1,30,350,80,0,140,100,1
"8732",1,1,30,350,160,40,120,80,0
"8733",1,1,30,350,120,40,140,100,1
"8734",1,1,30,350,140,160,160,120,1
"8735",1,1,30,350,100,100,200,0,1
"8736",1,1,30,350,100,200,100,100,1
"8737",1,1,30,350,80,40,140,100,1
"8738",1,1,30,350,140,20,120,100,1
"8739",1,1,30,350,120,80,100,100,0
"8740",1,1,30,350,100,140,100,60,0
"8741",1,1,30,350,160,0,100,100,0
"8742",1,1,30,350,120,0,140,140,1
"8743",1,1,30,350,120,120,140,40,0
"8744",1,1,30,350,140,140,120,80,0
"8745",1,1,30,350,80,80,140,40,1
"8746",1,1,30,350,120,120,140,80,0
"8747",1,1,30,350,100,20,100,100,1
"8748",1,1,30,350,120,0,140,100,1
"8749",1,1,30,350,160,80,140,160,1
"8750",1,1,30,350,200,0,180,20,1
"8751",0,1,22,351,140,140,120,180,0
"8752",0,1,22,351,140,0,120,140,1
"8753",0,1,22,351,140,120,80,80,0
"8754",0,1,22,351,140,100,100,40,0
"8755",0,1,22,351,100,140,100,200,0
"8756",0,1,22,351,80,0,140,100,1
"8757",0,1,22,351,160,40,120,80,1
"8758",0,1,22,351,120,40,140,100,1
"8759",0,1,22,351,140,160,160,120,0
"8760",0,1,22,351,100,100,200,0,0
"8761",0,1,22,351,100,200,100,100,1
"8762",0,1,22,351,80,40,140,100,1
"8763",0,1,22,351,140,20,120,100,1
"8764",0,1,22,351,120,80,100,100,1
"8765",0,1,22,351,100,140,100,60,0
"8766",0,1,22,351,160,0,100,100,1
"8767",0,1,22,351,120,0,140,140,1
"8768",0,1,22,351,120,120,140,40,0
"8769",0,1,22,351,140,140,120,80,0
"8770",0,1,22,351,80,80,140,40,0
"8771",0,1,22,351,120,120,140,80,0
"8772",0,1,22,351,100,20,100,100,1
"8773",0,1,22,351,120,0,140,100,1
"8774",0,1,22,351,160,80,140,160,1
"8775",0,1,22,351,200,0,180,20,1
"8776",1,1,24,352,140,140,120,180,0
"8777",1,1,24,352,140,0,120,140,1
"8778",1,1,24,352,140,120,80,80,0
"8779",1,1,24,352,140,100,100,40,0
"8780",1,1,24,352,100,140,100,200,0
"8781",1,1,24,352,80,0,140,100,1
"8782",1,1,24,352,160,40,120,80,0
"8783",1,1,24,352,120,40,140,100,1
"8784",1,1,24,352,140,160,160,120,1
"8785",1,1,24,352,100,100,200,0,1
"8786",1,1,24,352,100,200,100,100,1
"8787",1,1,24,352,80,40,140,100,1
"8788",1,1,24,352,140,20,120,100,1
"8789",1,1,24,352,120,80,100,100,0
"8790",1,1,24,352,100,140,100,60,0
"8791",1,1,24,352,160,0,100,100,0
"8792",1,1,24,352,120,0,140,140,1
"8793",1,1,24,352,120,120,140,40,0
"8794",1,1,24,352,140,140,120,80,0
"8795",1,1,24,352,80,80,140,40,1
"8796",1,1,24,352,120,120,140,80,1
"8797",1,1,24,352,100,20,100,100,1
"8798",1,1,24,352,120,0,140,100,1
"8799",1,1,24,352,160,80,140,160,1
"8800",1,1,24,352,200,0,180,20,0
"8801",0,1,43,353,140,140,120,180,0
"8802",0,1,43,353,140,0,120,140,1
"8803",0,1,43,353,140,120,80,80,0
"8804",0,1,43,353,140,100,100,40,0
"8805",0,1,43,353,100,140,100,200,1
"8806",0,1,43,353,80,0,140,100,1
"8807",0,1,43,353,160,40,120,80,1
"8808",0,1,43,353,120,40,140,100,1
"8809",0,1,43,353,140,160,160,120,0
"8810",0,1,43,353,100,100,200,0,0
"8811",0,1,43,353,100,200,100,100,0
"8812",0,1,43,353,80,40,140,100,1
"8813",0,1,43,353,140,20,120,100,1
"8814",0,1,43,353,120,80,100,100,1
"8815",0,1,43,353,100,140,100,60,0
"8816",0,1,43,353,160,0,100,100,1
"8817",0,1,43,353,120,0,140,140,1
"8818",0,1,43,353,120,120,140,40,0
"8819",0,1,43,353,140,140,120,80,0
"8820",0,1,43,353,80,80,140,40,0
"8821",0,1,43,353,120,120,140,80,0
"8822",0,1,43,353,100,20,100,100,1
"8823",0,1,43,353,120,0,140,100,1
"8824",0,1,43,353,160,80,140,160,1
"8825",0,1,43,353,200,0,180,20,1
"8826",0,1,21,354,140,140,120,180,0
"8827",0,1,21,354,140,0,120,140,1
"8828",0,1,21,354,140,120,80,80,0
"8829",0,1,21,354,140,100,100,40,0
"8830",0,1,21,354,100,140,100,200,0
"8831",0,1,21,354,80,0,140,100,1
"8832",0,1,21,354,160,40,120,80,1
"8833",0,1,21,354,120,40,140,100,1
"8834",0,1,21,354,140,160,160,120,0
"8835",0,1,21,354,100,100,200,0,0
"8836",0,1,21,354,100,200,100,100,1
"8837",0,1,21,354,80,40,140,100,1
"8838",0,1,21,354,140,20,120,100,1
"8839",0,1,21,354,120,80,100,100,1
"8840",0,1,21,354,100,140,100,60,0
"8841",0,1,21,354,160,0,100,100,1
"8842",0,1,21,354,120,0,140,140,1
"8843",0,1,21,354,120,120,140,40,0
"8844",0,1,21,354,140,140,120,80,0
"8845",0,1,21,354,80,80,140,40,0
"8846",0,1,21,354,120,120,140,80,0
"8847",0,1,21,354,100,20,100,100,1
"8848",0,1,21,354,120,0,140,100,1
"8849",0,1,21,354,160,80,140,160,1
"8850",0,1,21,354,200,0,180,20,1
"8851",0,1,26,355,140,140,120,180,0
"8852",0,1,26,355,140,0,120,140,1
"8853",0,1,26,355,140,120,80,80,0
"8854",0,1,26,355,140,100,100,40,0
"8855",0,1,26,355,100,140,100,200,0
"8856",0,1,26,355,80,0,140,100,1
"8857",0,1,26,355,160,40,120,80,1
"8858",0,1,26,355,120,40,140,100,1
"8859",0,1,26,355,140,160,160,120,1
"8860",0,1,26,355,100,100,200,0,0
"8861",0,1,26,355,100,200,100,100,1
"8862",0,1,26,355,80,40,140,100,1
"8863",0,1,26,355,140,20,120,100,1
"8864",0,1,26,355,120,80,100,100,1
"8865",0,1,26,355,100,140,100,60,0
"8866",0,1,26,355,160,0,100,100,1
"8867",0,1,26,355,120,0,140,140,1
"8868",0,1,26,355,120,120,140,40,0
"8869",0,1,26,355,140,140,120,80,0
"8870",0,1,26,355,80,80,140,40,0
"8871",0,1,26,355,120,120,140,80,0
"8872",0,1,26,355,100,20,100,100,1
"8873",0,1,26,355,120,0,140,100,1
"8874",0,1,26,355,160,80,140,160,1
"8875",0,1,26,355,200,0,180,20,1
"8876",1,1,49,356,140,140,120,180,0
"8877",1,1,49,356,140,0,120,140,1
"8878",1,1,49,356,140,120,80,80,0
"8879",1,1,49,356,140,100,100,40,0
"8880",1,1,49,356,100,140,100,200,1
"8881",1,1,49,356,80,0,140,100,1
"8882",1,1,49,356,160,40,120,80,1
"8883",1,1,49,356,120,40,140,100,1
"8884",1,1,49,356,140,160,160,120,1
"8885",1,1,49,356,100,100,200,0,0
"8886",1,1,49,356,100,200,100,100,0
"8887",1,1,49,356,80,40,140,100,1
"8888",1,1,49,356,140,20,120,100,1
"8889",1,1,49,356,120,80,100,100,1
"8890",1,1,49,356,100,140,100,60,0
"8891",1,1,49,356,160,0,100,100,1
"8892",1,1,49,356,120,0,140,140,1
"8893",1,1,49,356,120,120,140,40,0
"8894",1,1,49,356,140,140,120,80,0
"8895",1,1,49,356,80,80,140,40,1
"8896",1,1,49,356,120,120,140,80,0
"8897",1,1,49,356,100,20,100,100,1
"8898",1,1,49,356,120,0,140,100,1
"8899",1,1,49,356,160,80,140,160,1
"8900",1,1,49,356,200,0,180,20,1
"8901",0,1,38,357,140,140,120,180,0
"8902",0,1,38,357,140,0,120,140,1
"8903",0,1,38,357,140,120,80,80,0
"8904",0,1,38,357,140,100,100,40,0
"8905",0,1,38,357,100,140,100,200,0
"8906",0,1,38,357,80,0,140,100,1
"8907",0,1,38,357,160,40,120,80,1
"8908",0,1,38,357,120,40,140,100,1
"8909",0,1,38,357,140,160,160,120,0
"8910",0,1,38,357,100,100,200,0,0
"8911",0,1,38,357,100,200,100,100,1
"8912",0,1,38,357,80,40,140,100,1
"8913",0,1,38,357,140,20,120,100,1
"8914",0,1,38,357,120,80,100,100,1
"8915",0,1,38,357,100,140,100,60,0
"8916",0,1,38,357,160,0,100,100,1
"8917",0,1,38,357,120,0,140,140,1
"8918",0,1,38,357,120,120,140,40,0
"8919",0,1,38,357,140,140,120,80,0
"8920",0,1,38,357,80,80,140,40,0
"8921",0,1,38,357,120,120,140,80,0
"8922",0,1,38,357,100,20,100,100,1
"8923",0,1,38,357,120,0,140,100,1
"8924",0,1,38,357,160,80,140,160,1
"8925",0,1,38,357,200,0,180,20,1
"8926",1,0,23,358,140,140,120,180,0
"8927",1,0,23,358,140,0,120,140,1
"8928",1,0,23,358,140,120,80,80,0
"8929",1,0,23,358,140,100,100,40,0
"8930",1,0,23,358,100,140,100,200,1
"8931",1,0,23,358,80,0,140,100,1
"8932",1,0,23,358,160,40,120,80,1
"8933",1,0,23,358,120,40,140,100,1
"8934",1,0,23,358,140,160,160,120,0
"8935",1,0,23,358,100,100,200,0,1
"8936",1,0,23,358,100,200,100,100,0
"8937",1,0,23,358,80,40,140,100,1
"8938",1,0,23,358,140,20,120,100,1
"8939",1,0,23,358,120,80,100,100,1
"8940",1,0,23,358,100,140,100,60,0
"8941",1,0,23,358,160,0,100,100,1
"8942",1,0,23,358,120,0,140,140,1
"8943",1,0,23,358,120,120,140,40,0
"8944",1,0,23,358,140,140,120,80,0
"8945",1,0,23,358,80,80,140,40,1
"8946",1,0,23,358,120,120,140,80,0
